enkofratu	eus-30-80000550-n	 Hormigoizko edo mortairuzko elementuak egiteko, edo hauei forma emateko, obretan erabiltzen den zurezko, metalezko edo beste material bateko moldea
enoftalmia	eus-30-80000399-n	 Begia begi-barrunbean hondoratzen den gaixotasuna
enparantza	eus-30-08619795-n	 oinezkoentzako leku publiko zabal bat herri edo hiri barruan
enplegatu	eus-30-09632518-n	 lan egiten duena
enplegu	eus-30-00584367-n	 soldataren truke egiten den jarduera profesionala
enplegu	eus-30-00947128-n	 erabiltzea (ekintza eta ondorioa)
enplegu	eus-30-13968092-n	 enplegatu edo soldatapeko baten ogibidea
enpresa	eus-30-00796886-n	 esfortzua eskatzen duen egitasmo edo egiteko bat
enpresa	eus-30-03956922-n	 industria lana egiteko eraikina
enpresa	eus-30-08056231-n	 negozioak helburu dituen erakundea
enpresaburu	eus-30-09882716-n	 enpresa bateko zuzendari, goi-kargu edo jabea
enpresari	eus-30-09882716-n	 enpresa bateko zuzendari, goi-kargu edo jabea
enstatita	eus-30-80000220-n	 Magnesio silikato naturala (Mg<->2<->Si<->2<->O<->6<->), piroxenoen taldeko inosilikatoa
entitate_fisiko	eus-30-00001930-n	 existentzia fisikoa duen unitatea
entrenamendu	eus-30-00624738-n	 zerbaitetarako, bereziki kiroletarako, trebetasuna lortzeko helburuarekin prestaketa aproposak egite-saioa
entrenamendu	eus-30-00893955-n	 nork bere burua zerbaitetarako gertu edo prest jartzea
entrenatzaile	eus-30-09931640-n	 kirolarien prestaketa-lanetan diharduen pertsona
entsegu	eus-30-00786195-n	 helburua lortzeko egiten den ekintza
entsegu	eus-30-00791078-n	 zerbait probatzearen ekintza
entsegu	eus-30-00897026-n	 hitzaldi edo kontzertu publiko bat prestatzeko jarduna
entsegu	eus-30-06409562-n	 literatur lan analitiko edo interpretatiboa
entziklopedia	eus-30-06427387-n	 zientzia edo jakintza-alor jakin baten edo giza ezagutza guztien berri ematen duen obra, eskuarki alfabetikoki ordenatutako artikuluez osatua
entzimopatia	eus-30-80000344-n	 Entzima baten edo multzo baten metabolismo-arazo batek eragindako gaixotasun hereditarioa
entzule	eus-30-08221897-n	 ikuskizun batetako ikusle edo entzuleen multzoa
entzuleria	eus-30-08221897-n	 ikuskizun batetako ikusle edo entzuleen multzoa
epai	eus-30-01187810-n	 epaile baten erabakia, prozesuari amaiera ematen diona
epai	eus-30-01195867-n	 auzitegiak judizioa eragin duten gertakariak ikus ditzan burutzen den egintza judiziala
epai	eus-30-06551784-n	 epaile baten erabakiaren arrazonamendua azaltzen duen dokumentu legala
epai	eus-30-06727616-n	 esku duenak hartutako erabakia
epai	eus-30-14287113-n	 lanabes zorrotz baten bidez zerbaiten jarraitutasuna eten, zerbait bereizi edo zatitu
epaiketa	eus-30-01195867-n	 auzitegiak judizioa eragin duten gertakariak ikus ditzan burutzen den egintza judiziala
epaile	eus-30-10066732-n	 zernahiren kalitatea edo balioa erabakitzeko eskua duen autoritatea
epaile	eus-30-10225219-n	 Justizia Auzitegian epaitzeko eta epaia emateko esku duen autoritate ofiziala
epaile	eus-30-10372076-n	 joku edo kirol batean arauak neurtzen dituena
epailetza	eus-30-08166318-n	 aro jakin batean komunitate batek oinarritzat hartzen dituen eta guztien ongizatea lortzeko aplikatzen diren printzipioen multzoa
epaimahai	eus-30-08329453-n	 auziak erabakitzen dituen organoa
epaitegi	eus-30-03121298-n	 epaiketa kokaturik dagoen eraikina
epaitegi	eus-30-08329453-n	 auziak erabakitzen dituen organoa
epaitza	eus-30-01187810-n	 epaile baten erabakia, prozesuari amaiera ematen diona
epe	eus-30-13301715-n	 ordaindu beharreko zenbateko osoaren zatietako bakoitza, egun jakinetan ordaintzeko dena
epe	eus-30-15180082-n	 zerbait egiteko zehazten den denbora-muga
epe	eus-30-15224156-n	 zerbait egiteko denbora bitartea; nolabait mugatutako denbora bitartea
epe_ertainerako_iragarpen	eus-30-80000734-n	 Iragarpena aditzera ematen den egunetik hurrengo 3-10 egunetarako balio duen eguraldiaren aurreikuspena
epekako_ordainketa	eus-30-13301715-n	 ordaindu beharreko zenbateko osoaren zatietako bakoitza, egun jakinetan ordaintzeko dena
epemuga	eus-30-15180082-n	 zerbait egiteko zehazten den denbora-muga
era	eus-30-04928903-n	 jarduera bat burutzeko erabiltzen den teknika
era	eus-30-07997703-n	 ezaugarri berdinak dituzten gauzen multzoa
era	eus-30-14483917-n	 zerbaitetarako unea, egokiera, aukera, besterik adierazten ez bada ona
erabaki	eus-30-00162632-n	 auzitan edo zalantzatan dagoenari buruz erabateko asmoa hartu edo iritzia ematea
erabaki	eus-30-05788149-n	 auzitan edo zalantzatan dagoenari buruz erabateko asmoa hartu edo iritzia ematea
erabaki	eus-30-05838176-n	 auzitan edo zalantzatan dagoenari buruz erabateko asmoa hartu edo iritzia ematea
erabakitasunik_ez	eus-30-04866465-n	 zerbaiten egiatasun edo ziurtasunaz duda egiten duenaren arima egoera
eraberritzaile	eus-30-10434725-n	 alor edo egiteko batean bidea urratzen duena, bertatik lehen abiatzen dena
eraberritzaile	eus-30-10515194-n	 erreformismoaren aldekoa
eraberritze	eus-30-00264913-n	 moderno bihurtzearen ondorio edo ekintza
erabilera	eus-30-00158185-n	 norberaren edo besteren interesen mesedetan, zerbait nahiz norbait norberari komeni zaion eran erabili edo aldatzea
erabilera	eus-30-00947128-n	 erabiltzea (ekintza eta ondorioa)
erabilpen	eus-30-00947128-n	 erabiltzea (ekintza eta ondorioa)
eragile	eus-30-09190918-n	 efektu zehatz bat eragiteko kausa aktiboa eta efektiboa
eragile	eus-30-09767197-n	 gauzak eginak izan daitezen eta ekintza eragiten duen pertsona
eragile	eus-30-10731244-n	 istiluak nahita hasten dituen pertsona
eragile	eus-30-14778436-n	 indar edo efektua eragiten duen substantzia
eragin	eus-30-00157081-n	 zerbaitek edo norbaitek beste zerbaitetan edo norbaitengan ondoren bat eragitea
eragin	eus-30-05156481-n	 abantaila estrategikoa, modu eraginkorrean ekiteko boterea
eragin	eus-30-05190804-n	 zerbaitek edo norbaitek beste zerbaitetan edo norbaitengan ondoren bat eragitea
eragin	eus-30-05692910-n	 zerbaitek edo norbaitek beste zerbaitetan edo norbaitengan ondoren bat eragitea
eragin	eus-30-10461747-n	 zerbaitetan edo norbaitengan ondoren bat eragiteko indarra duen pertsona
eragin	eus-30-11414411-n	 zerbaitek edo norbaitek beste zerbaitetan edo norbaitengan ondoren bat eragitea
eragin	eus-30-11414608-n	 zerbaitek edo norbaitek beste zerbaitetan edo norbaitengan ondoren bat eragitea
eragite	eus-30-00023773-n	 pertsona modu batera edo bestera jokatzera bultzatzen duen faktore kontziente nahiz inkontzientea
eraikin	eus-30-02913152-n	 eraikitako obra, eraikitzearen ondorioa; batez ere etxebizitza eta antzeko beste erabilera batzuetarako izaten dena (antzoki, lantegi...)
eraikuntza	eus-30-00911048-n	 zerbait eraikitzearen egintza
eraikuntza	eus-30-01104637-n	 eraikinak egiteko merkataritza-jarduera
eraikuntza	eus-30-02913152-n	 eraikitako obra, eraikitzearen ondorioa; batez ere etxebizitza eta antzeko beste erabilera batzuetarako izaten dena (antzoki, lantegi...)
eraikuntza	eus-30-03295140-n	 eraikia izan den egitura
eraikuntza-lan	eus-30-00911048-n	 zerbait eraikitzearen egintza
eraketa	eus-30-00237078-n	 osatzea (ekintza eta ondorioa)
eraketa	eus-30-05726596-n	 sailkatzeko egina den egitura antolatua
erakunde	eus-30-03297735-n	 eraikuntza publiko nahiz pribatua (negozio, gobernu edo hezkuntza mailakoa), lanerako edota egonaldirako ekipamendua barne
erakunde	eus-30-08008335-n	 giza multzo erakuntzaduna, bereziki gizartean funtsezko egiteko bat betetzen duena
erakunde	eus-30-08436036-n	 estatuak, nazioak..., bere burua gobernatzeko, edo egiteko funtsezkoenak bideratzeko eratzen dituen sistemetako bakoitza
erakusgarri	eus-30-06880249-n	 mezu bat aditzera ematen duena
erantzukizun	eus-30-01129920-n	 norberaren edo norberaren ardurapekoen ekintzen erantzule izatea
erantzukizun	eus-30-04669247-n	 zerbait egiteko hartutako erantzukizuna
erantzule	eus-30-10162991-n	 zerbaiten ardura duen pertsona
erantzule	eus-30-10417168-n	 gaiztakeria egin duen pertsona
erantzun	eus-30-00202816-n	 gustuko ez den zerbaiten kontra zerbait egitea
erantzun	eus-30-00859001-n	 bulkada baten ondorioz gorputzean gertatzen den prozesua
erantzun	eus-30-06630852-n	 zerbait hartua izan den modua
erantzun	eus-30-06743506-n	 arazo baten konponbidea azaltzen duen adierazpena
erantzun	eus-30-06746005-n	 galdera, proposamen, oihu, zeinu bat, etab. egiten duenari dagozkion hitzak zuzentzean egiten den adierazpena
erantzunbehar	eus-30-04669247-n	 zerbait egiteko hartutako erantzukizuna
eraso	eus-30-00419644-n	 kritika eta erasoen bidezko oinaze eragitea
eraso	eus-30-00457723-n	 aurkakoa gainditzeko ahalegina egin, aurrera jo
eraso	eus-30-00767826-n	 beste pertsona bat bortxakeriarekin eta intentzioz fisikoki jazartzea edota kolpatzea
eraso	eus-30-00964569-n	 erasokorra eta probokatu gabekoa den bortxazko ekintza
eraso	eus-30-00972621-n	 erasoaldi militarra
eraso	eus-30-00974444-n	 erasoaldi militarra
eraso	eus-30-00980038-n	 erasoaldi militarra
eraso	eus-30-01221611-n	 gogozko jarrera zakar deliberatua
eraso	eus-30-01237167-n	 erasoaldi militarra
eraso	eus-30-06711159-n	 kontrako kritika bizia
erasoaldi	eus-30-00457723-n	 aurkakoa gainditzeko ahalegina egin, aurrera jo
erasoaldi	eus-30-00767826-n	 beste pertsona bat bortxakeriarekin eta intentzioz fisikoki jazartzea edota kolpatzea
erasoaldi	eus-30-00964569-n	 erasokorra eta probokatu gabekoa den bortxazko ekintza
erasoaldi	eus-30-00972621-n	 erasoaldi militarra
erasoaldi	eus-30-00974444-n	 erasoaldi militarra
erasoaldi	eus-30-00980038-n	 erasoaldi militarra
erasoaldi	eus-30-01221611-n	 gogozko jarrera zakar deliberatua
eraso-angelu_absolutu	eus-30-80000653-n	 Hego baten korda aerodinamikoak une jakin batean duen norabideak eta euste-indarrik gabeko egoeran duenak eratzen duten angelua.
eraso-angelu_kritiko	eus-30-80000275-n	 Plano aerodinamikoaren atzean aire-fluxua hausten hasi eta hartara euste-indarra desagertzen hasten den eraso-angelua.
eratzaile	eus-30-09614315-n	 zerbait egiten duen pertsona
eraztun_aromatiko	eus-30-80000531-n	 Konposatu aromatikoen bereizgarri den egitura. Oro har, karbonoz eta hidrogenoz osatutako egitura zikliko asegabea da, baina oxigeno-, nitrogeno- eta sufre-atomoak ere izan ditzake
erdi	eus-30-08523483-n	 eremu zabalago baten barruan dagoen gunea
erdialde	eus-30-08523483-n	 eremu zabalago baten barruan dagoen gunea
erdigune	eus-30-08516584-n	 lurraren barne-barnea edo erdigunea
erdigune	eus-30-08523483-n	 eremu zabalago baten barruan dagoen gunea
erdiuharte	eus-30-09388848-n	 alde batetik izan ezik urez inguratutako lurraldea; beste lur-masa handiago batekin istmo izeneko lur-tarte estu batez lotuta egoten da
eredu	eus-30-05925366-n	 jarraitzekoa edo imitatzekoa izan daitekeela uste den egite edo jokaera
eredu	eus-30-05937112-n	 bere nolakotasunengatik multzo guztia ordezkatzen duen tipoa
eredu	eus-30-06664594-n	 problema fisiko bat teorikoki eta sinpleki aztertzeko eraikitzen den sistema
eredu	eus-30-10324851-n	 bere nolakotasun bikainengatik nork bere egitekoetan jarraitzen duen pertsona edo jarraitu beharko lukeena
eremu	eus-30-02735688-n	 funtzio edo ezaugarri berezi bat duen egituraren zati bat
eremu	eus-30-05815517-n	 zernahi giza jarduera banatzen den zati bakoitza
eremu	eus-30-05853273-n	 ezagutza adar berezitua
eremu	eus-30-05996646-n	 ezagutza adarra
eremu	eus-30-05997814-n	 interesa jarrita dagoen jakintzaren arloa
eremu	eus-30-08505573-n	 euri urriaren ondoriozko klima-ezaugarri latzak direla bide, oso landare-, animali eta giza populazio txikia duen lurralde lehorra
eremu	eus-30-08630039-n	 aldea, alderdia, lurraldea, bereziki bakartua
eremu	eus-30-08652970-n	 funtzio edo ezaugarri berezi bat duen egituraren zati bat
eremu	eus-30-08683548-n	 klima-ezaugarri latzak direla bide, oso landare-, animali eta giza populazio txikia duen lurralde lehorra
eremu	eus-30-09358751-n	 klima-ezaugarri latzak direla bide, oso landare-, animali eta giza populazio txikia duen lurralde lehorra
eremu	eus-30-14514039-n	 ingurugiro zehatz bat edo bizimodu jakin bat
ergelkeria	eus-30-01248075-n	 zentzugabekeria edo adimen-urritasuna erakusten duen ekintza
erietxe	eus-30-03540595-n	 gaixotasunen diagnostiko, tratamendu eta prebentzioa eskaintzeko prestatutako eraikina, bertan gaixoak eduki ditzakeena
eritasun	eus-30-14061805-n	 pertsona, animalia edota landare baten osasunari kalte egiten dion ez-normaltasun organiko zein funtzionala
eritegi	eus-30-03540595-n	 gaixotasunen diagnostiko, tratamendu eta prebentzioa eskaintzeko prestatutako eraikina, bertan gaixoak eduki ditzakeena
Eritrea	eus-30-08777544-n	 Afrikako ekialdeko estatua, Bab-al-Mandab itsasartetik gertu
erkidego	eus-30-07965085-n	 helburu eta arau konkretu batzuen mendean elkarrekin bizi diren pertsonen taldea
erkidego	eus-30-08223802-n	 bizilagunen taldea
erkidego	eus-30-08227214-n	 helburu jakin batekin elkartzen diren lagun multzoa
erlazio	eus-30-00031921-n	 beste norbait edo zerbaitekiko nolabaiteko erlazioa
erlazio	eus-30-13780449-n	 pertsona, pertsona-multzo, erakunde, etab.en artean gertatzen den truke, komunikazio edo elkarreragina
erlijio	eus-30-08081668-n	 jainkozko botere batenganako sinismena adierazteko instituzioa
erradiazio-laino	eus-30-80000519-n	 Lurrazala gauez erradiazioz hozten delarik ondoko airea bere ur-lurruna kondentsatzeraino (ihintz-puntutik behera, alegia) hozten denean sortzen den lainoa. Mendiz inguratutako haranetan gertatzen da bereziki, eta egunsentira arte iraun dezake.
erradioaktibitate	eus-30-13545184-n	 zenbait elementuren nukleo atomiko ezegonkorrek bere masaren zati bat erradiazioa igorriz galtzean datzan fenomenoa
errai	eus-30-08516584-n	 lurraren barne-barnea edo erdigunea
erreakzio	eus-30-00202816-n	 gustuko ez den zerbaiten kontra zerbait egitea
erreakzio	eus-30-00859001-n	 bulkada baten ondorioz gorputzean gertatzen den prozesua
errealitate	eus-30-04762355-n	 egiarekin bat datorrena, egiaren araberakoa dena
errealitate	eus-30-05809878-n	 gauzak ulertzeko modua determinatzen duen norbanakoaren esperientzia osoa
errealitate	eus-30-13954818-n	 egiazko diren egitate eta izakien multzoa; mundu materiala, amestua edo asmatua denari kontrajarria
erredentore	eus-30-10513623-n	 lehen mendeko profeta (Ka 8 - Ko 29), kristauentzat jainkoa eta gizakia biak batera izan zen pertsona (berau, Salbatzailea, gizakiaren sortzezko pekatutik libratzeko bidalia izan zen)
erredox_sistema	eus-30-80000484-n	 Oxidazio-maila desberdinetan dauden elementu bereko atomoek eta/edo ioiek osatutako multzoa, non batek erreduktore gisa eta besteak oxidatzaile gisa jokatzen duen. Elektroiak elkar trukatuz bata beste bihurtzen dira modu itzulgarriz. Adibidez: Fe<+>+2<+> / Fe<+>+3<+> edo Fe / Fe<+>+2<+> edo Fe / Fe<+>+3<+>
erreferendum	eus-30-00181640-n	 sufragio unibertsalaren bidez hiritar guztiei ordezkari politikoek aldez aurretik prestatutako proposamena onartzea edo gaitzestea ahalbidetzen dien bozketa-prozedura
erreforma	eus-30-00260622-n	 zerbait hobetzeko asmoz eginiko aldaketen multzoa
erreforma	eus-30-00800940-n	 zerbait hobetzeko asmoz eginiko aldaketen multzoa
erreformatzaile	eus-30-10515194-n	 erreformismoaren aldekoa
erreformista	eus-30-10515194-n	 erreformismoaren aldekoa
errefuxiatu	eus-30-10516016-n	 bere herrialdea utzi eta beste batera ihes egin behar izan duen pertsona
erregai	eus-30-14875077-n	 erretzen denean berotasuna sorrarazten duen substantzia
erregalu	eus-30-13265011-n	 norbaiti zerbait ematea; hutsean ematen den gauza
erregela	eus-30-06664594-n	 problema fisiko bat teorikoki eta sinpleki aztertzeko eraikitzen den sistema
erregetza	eus-30-14443532-n	 erregetzaren autoritatea, erregetzak bere lurraldean eskuduntza ematen diona
erregimen	eus-30-08050678-n	 estatu edo lurralde bat gobernatzen duen organo politikoa
erreinu	eus-30-08405603-n	 errege edo erregina buru duen monarkia
erreinu	eus-30-08558155-n	 erregek edo erreginak agintzen duen lur eremua
erreinu	eus-30-08591269-n	 errege edo erregina buru den lurralde edo estatua
erreinu	eus-30-14514805-n	 zerbait edo norbait materiala edo immateriala nagusi den eremu erreal edo alegiazkoa
errekin	eus-30-14875077-n	 erretzen denean berotasuna sorrarazten duen substantzia
erreklamazio	eus-30-01061945-n	 zerbaiten eskakizun edo defentsa aldarri eginez egin
errekor	eus-30-00047745-n	 publikoki onartutako lorpenen multzoa
errekor	eus-30-00063014-n	 kirol batean inoiz lorturiko saiorik onena
errekurtso	eus-30-01185611-n	 epaia, ebazpena, agindua, legea, etab. berriz azter dadin norbaitek eskatuta irekitzen den prozesua
erreminta	eus-30-03563967-n	 helburu bat lortzeko erabiltzen den tresneria (ekipoa edo erreminta)
errendimendu	eus-30-13260190-n	 errentagarria denaren nolakotasuna
errenka	eus-30-08430203-n	 norabide berean eta bata bestearen atzean jarririk dauden gauzen edo pertsonen segida
errenka	eus-30-08430568-n	 norabide berean eta bata bestearen ondoan jarririk dauden gauzen edo pertsonen segida
errenkada	eus-30-08430203-n	 norabide berean eta bata bestearen atzean jarririk dauden gauzen edo pertsonen segida
errenkada	eus-30-08430568-n	 norabide berean eta bata bestearen ondoan jarririk dauden gauzen edo pertsonen segida
errentagarritasun	eus-30-13260190-n	 errentagarria denaren nolakotasuna
errepide	eus-30-04096066-n	 bidaiatzeko zein garraiatzeko erabili ohi den bide tartea (publikoa gehienetan)
errepide	eus-30-04335209-n	 ibilgailuak ibiltzeko egin diren bide publikoak
erreportaje	eus-30-06683784-n	 gertakari batzuk ahal den modu zuzenenean azalduz egindako kazetari-lana, irudiz, zenbait pertsonaren adierazpenez eta oro har kazetariak berak jasotako informazioez osatua
erreportari	eus-30-10521662-n	 ikerkuntza kazetaritza egiten duen profesionala
errepublika	eus-30-08361329-n	 lehendakaria modu herrikoian aukeratzen den gobernu mota
errespetu	eus-30-01132864-n	 gurasoei atsegina emateko jarrera
errespetu	eus-30-01228877-n	 adierazpen adeitsua
errespetu	eus-30-04913839-n	 pertsonen sentimenduekiko begirunea
errespetu	eus-30-06206800-n	 begirunezko jarrera
